Object,X1,Y1,X2,Y2,Confidence
traffic light,471,83,501,156,0.31922829151153564
dog,528,648,779,823,0.9275301694869995
person,599,223,736,595,0.8817887306213379
car,733,316,962,408,0.564172625541687
car,215,199,418,345,0.4386841952800751
car,19,234,347,412,0.35533827543258667
dog,528,648,779,824,0.9276580810546875
person,604,222,737,589,0.8904391527175903
car,736,314,961,407,0.47487252950668335
car,214,199,418,345,0.4489080011844635
car,19,234,350,415,0.3621673882007599
dog,528,648,778,824,0.9308021664619446
person,607,218,737,590,0.8935940861701965
car,215,199,418,345,0.4509914219379425
car,18,234,350,414,0.3312756419181824
car,744,315,962,408,0.30461063981056213
dog,528,648,778,824,0.9269124865531921
person,610,216,742,591,0.8830691576004028
car,215,199,418,345,0.44615110754966736
car,20,234,349,413,0.36583030223846436
dog,528,648,779,825,0.9260034561157227
person,615,214,748,591,0.8707610368728638
car,215,199,418,345,0.44971877336502075
car,22,234,347,413,0.3522131145000458
car,737,322,816,384,0.3261439800262451
dog,528,648,779,823,0.9064236283302307
person,618,214,751,591,0.8620555400848389
car,215,199,418,345,0.4332907795906067
car,17,234,347,411,0.38676750659942627
person,952,303,995,433,0.3295386731624603
dog,529,648,777,822,0.8939424753189087
person,621,216,755,590,0.8622965812683105
car,215,199,417,345,0.4056696891784668
car,20,234,348,414,0.40128055214881897
car,831,321,963,405,0.3141035735607147
person,622,218,760,589,0.8700972199440002
dog,529,649,778,822,0.8523247838020325
car,20,234,347,415,0.4095519185066223
car,215,199,417,345,0.40220314264297485
car,838,318,996,406,0.34136033058166504
car,749,314,817,390,0.32585856318473816
person,625,220,765,589,0.8738224506378174
dog,528,649,778,823,0.8521543145179749
car,17,234,347,412,0.4067121744155884
car,751,320,816,389,0.3856712877750397
car,214,201,419,348,0.3853755593299866
person,629,224,767,587,0.8702853918075562
dog,528,648,779,822,0.8357510566711426
car,752,321,816,388,0.5254858732223511
car,20,234,348,409,0.44002628326416016
car,215,199,417,345,0.39751967787742615
person,636,227,769,589,0.8717445731163025
dog,528,647,778,823,0.8293437361717224
car,755,321,816,387,0.4858957827091217
car,20,234,347,410,0.4488612413406372
car,215,199,417,345,0.3812890648841858
bicycle,581,395,665,523,0.31118375062942505
person,637,228,769,590,0.8714488744735718
dog,528,646,777,821,0.7912693619728088
car,15,234,347,409,0.4597495198249817
car,758,306,818,388,0.41012394428253174
car,215,201,419,348,0.37955647706985474
bicycle,581,402,670,524,0.3349403142929077
person,954,305,994,433,0.32826170325279236
person,640,229,773,590,0.8923667669296265
dog,528,647,778,821,0.8011901378631592
car,18,235,347,413,0.4674851596355438
car,763,304,818,386,0.39352497458457947
car,216,199,418,346,0.3701302409172058
bicycle,582,384,677,524,0.3027607798576355
person,649,228,776,590,0.8828253149986267
dog,528,647,778,820,0.8077494502067566
car,16,234,347,411,0.48408642411231995
car,216,199,418,346,0.3532591164112091
bicycle,581,370,680,525,0.34816059470176697
person,653,228,780,589,0.878872275352478
dog,528,646,778,820,0.8161933422088623
car,16,235,347,413,0.4365119934082031
bicycle,579,359,687,529,0.3972983658313751
person,950,306,993,433,0.37154826521873474
car,216,199,418,345,0.3635169267654419
person,655,227,784,584,0.8592897057533264
dog,529,646,777,819,0.8015837073326111
car,17,234,347,415,0.45637261867523193
bicycle,579,360,696,528,0.42448490858078003
car,216,199,418,345,0.35258176922798157
person,777,288,823,389,0.3268040418624878
person,953,308,994,434,0.32586318254470825
traffic light,471,83,501,156,0.30143171548843384
person,659,226,785,581,0.8614314198493958
dog,528,646,777,819,0.7991200685501099
bicycle,581,366,698,529,0.47930970788002014
car,19,234,346,415,0.4321633279323578
car,216,199,418,345,0.33309781551361084
person,780,287,822,389,0.3180484473705292
car,990,318,1121,376,0.31003811955451965
person,661,224,796,579,0.859155535697937
dog,528,645,778,819,0.7763566374778748
bicycle,581,370,701,531,0.4866088330745697
car,992,317,1125,375,0.4586072862148285
car,22,235,346,415,0.4273868799209595
car,215,201,419,348,0.35346177220344543
person,783,286,823,389,0.30095019936561584
person,660,224,804,577,0.8484357595443726
dog,528,645,778,819,0.7784980535507202
car,22,234,346,415,0.4115040898323059
bicycle,582,374,707,534,0.38325420022010803
car,996,316,1135,375,0.3649238348007202
car,215,201,419,348,0.3575778007507324
person,663,225,808,577,0.8675841689109802
dog,528,646,779,819,0.7876631617546082
bicycle,583,374,710,534,0.43131330609321594
car,20,235,346,416,0.42788368463516235
car,216,199,418,345,0.3624674677848816
car,999,316,1141,375,0.3040919303894043
person,671,226,806,576,0.8627899289131165
dog,528,646,779,818,0.7709806561470032
car,1002,317,1143,375,0.4444505572319031
car,17,234,346,412,0.40559011697769165
bicycle,583,374,712,533,0.4043441116809845
car,215,201,419,347,0.3569675087928772
person,672,229,811,577,0.868504524230957
dog,529,646,779,818,0.7794000506401062
car,19,234,345,413,0.3930255174636841
bicycle,588,371,716,537,0.37537771463394165
car,1023,319,1145,374,0.347148597240448
car,215,201,419,348,0.33759668469429016
person,677,230,811,577,0.8641547560691833
dog,528,646,779,818,0.7858491539955139
car,19,234,345,415,0.40359118580818176
car,1031,319,1145,373,0.3770045042037964
car,215,201,419,348,0.361223042011261
bicycle,587,366,719,536,0.35717612504959106
person,688,232,813,576,0.8672699332237244
dog,529,647,779,818,0.784457266330719
car,20,234,345,411,0.40209537744522095
bicycle,591,371,722,534,0.37099170684814453
car,215,201,419,348,0.3640464246273041
car,1033,320,1148,374,0.34726595878601074
traffic light,471,83,501,155,0.30217647552490234
person,690,235,815,578,0.8722081184387207
dog,529,647,779,818,0.8043375015258789
car,19,234,345,411,0.39481282234191895
car,215,201,419,350,0.3586309552192688
bicycle,583,371,721,532,0.345132440328598
traffic light,471,83,501,156,0.3086625635623932
person,694,235,819,577,0.8690223097801208
dog,529,647,779,818,0.8115784525871277
car,21,235,345,412,0.3988165557384491
car,216,199,417,345,0.3688356280326843
bicycle,583,372,720,532,0.3396776616573334
person,699,235,820,576,0.8622675538063049
dog,528,648,779,817,0.8074161410331726
car,18,234,345,410,0.3935331702232361
car,216,199,417,346,0.37454089522361755
bicycle,598,368,726,532,0.32533109188079834
person,702,236,821,575,0.8525108695030212
dog,529,648,779,817,0.8192070126533508
car,215,201,419,349,0.38401323556900024
bicycle,583,372,710,530,0.3606363534927368
car,21,234,345,411,0.34134534001350403
person,706,235,824,573,0.8465226888656616
dog,529,648,779,817,0.8243526816368103
car,215,201,419,350,0.38329634070396423
bicycle,583,373,709,530,0.3566341698169708
car,23,234,345,408,0.3396199345588684
person,711,234,826,569,0.8454708456993103
dog,529,648,778,817,0.8079134821891785
car,215,201,419,350,0.3690750002861023
car,21,234,345,412,0.35262051224708557
bicycle,583,372,709,529,0.32922595739364624
person,712,231,830,566,0.8533780574798584
dog,529,648,778,817,0.8004115223884583
car,214,201,419,348,0.37969595193862915
car,17,234,347,412,0.36363697052001953
bicycle,583,371,708,529,0.33434829115867615
person,712,231,829,566,0.8533010482788086
dog,529,648,778,817,0.8153216242790222
car,19,234,347,411,0.3860129714012146
car,214,201,419,350,0.3753528594970703
bicycle,582,370,708,529,0.36106371879577637
bicycle,610,352,737,530,0.30969303846359253
person,712,231,830,567,0.8717527389526367
dog,529,648,778,818,0.7976967692375183
car,214,201,419,350,0.3684745132923126
bicycle,583,370,706,529,0.36568915843963623
car,19,234,347,410,0.3612520694732666
bicycle,609,350,739,531,0.30648183822631836
person,715,231,831,567,0.8567410111427307
dog,529,649,778,818,0.8319746851921082
car,22,234,347,409,0.3719828426837921
bicycle,583,370,705,529,0.35790690779685974
car,214,201,419,351,0.35657835006713867
bicycle,607,346,741,530,0.3311723470687866
person,719,234,834,566,0.8476272821426392
dog,528,649,778,818,0.8226150870323181
bicycle,583,368,704,529,0.40960219502449036
car,25,234,347,408,0.35975441336631775
car,214,201,419,350,0.3438476026058197
person,720,235,838,565,0.846705436706543
dog,528,649,778,818,0.8348104953765869
bicycle,583,370,704,529,0.4334411323070526
car,22,234,347,413,0.37643373012542725
car,214,201,419,350,0.34748801589012146
person,722,237,840,565,0.8422651290893555
dog,529,649,779,819,0.824189305305481
bicycle,583,372,705,529,0.3883146643638611
car,22,234,347,410,0.37213876843452454
car,215,199,418,345,0.3427678942680359
bicycle,599,358,744,530,0.33746469020843506
person,725,239,842,566,0.8436664342880249
dog,529,648,779,819,0.8387235999107361
bicycle,583,372,704,529,0.38529467582702637
car,22,234,347,410,0.3770414888858795
bicycle,597,360,745,530,0.34261301159858704
car,215,199,418,346,0.3376510739326477
person,728,241,844,566,0.8555576801300049
dog,529,648,779,819,0.8359882831573486
bicycle,597,361,748,530,0.38833415508270264
car,22,234,346,414,0.37708762288093567
car,215,199,417,345,0.34112128615379333
bicycle,583,372,703,528,0.3150039613246918
person,734,244,845,562,0.8663105368614197
dog,529,649,777,820,0.8430198431015015
bicycle,591,363,751,529,0.4174344837665558
car,23,234,347,411,0.38196897506713867
car,215,199,417,346,0.3548043370246887
bicycle,582,372,703,527,0.3302351236343384
person,733,244,848,561,0.8755235075950623
dog,529,650,777,820,0.8463461995124817
bicycle,585,363,754,529,0.41567113995552063
car,20,234,346,411,0.4011710584163666
bicycle,582,371,704,527,0.3498118221759796
car,215,199,418,346,0.3366868495941162
person,734,241,849,559,0.8829717636108398
dog,529,650,777,820,0.8540889620780945
bicycle,583,361,754,529,0.4219544529914856
car,20,235,347,414,0.40257006883621216
car,215,199,418,346,0.3604925572872162
bicycle,581,369,704,528,0.34075337648391724
person,736,239,851,558,0.8748318552970886
dog,529,651,777,820,0.8570704460144043
bicycle,584,361,753,530,0.46862632036209106
car,20,234,346,411,0.3860301375389099
car,215,199,418,346,0.35468560457229614
bicycle,581,367,704,527,0.31030604243278503
person,736,238,853,556,0.8705607056617737
dog,529,651,777,820,0.855333685874939
bicycle,584,360,753,530,0.46440550684928894
car,20,234,347,411,0.3827599287033081
car,216,199,418,346,0.3559386432170868
bicycle,581,367,703,528,0.3327578902244568
person,736,236,856,555,0.8820356726646423
dog,529,651,776,820,0.8598819971084595
bicycle,584,359,755,530,0.49694591760635376
car,17,234,347,410,0.35825154185295105
car,216,199,418,346,0.35720720887184143
bicycle,581,365,703,528,0.34014713764190674
dog,529,651,775,820,0.8697972297668457
person,743,233,858,553,0.8681668043136597
bicycle,585,360,756,530,0.5160788893699646
car,19,234,346,413,0.3810429871082306
car,216,199,418,346,0.34361743927001953
person,893,255,944,412,0.32284530997276306
bicycle,581,366,702,528,0.31249353289604187
dog,529,652,775,819,0.8802683353424072
person,745,233,865,555,0.8650647401809692
bicycle,585,358,756,530,0.5466247200965881
car,21,234,347,412,0.38578492403030396
person,892,255,944,412,0.3814132511615753
car,216,199,418,346,0.3602336049079895
dog,529,652,777,819,0.8821681141853333
person,745,234,868,553,0.8561103940010071
bicycle,585,357,756,530,0.5534515976905823
person,892,255,946,412,0.4463486969470978
car,22,235,346,413,0.408470094203949
car,216,199,418,346,0.36016175150871277
dog,529,653,776,819,0.870939314365387
person,753,235,872,551,0.8549184799194336
bicycle,588,358,757,531,0.543533444404602
person,892,255,945,412,0.41860753297805786
car,17,235,346,412,0.41386041045188904
car,216,199,418,346,0.3462282121181488
person,757,237,873,551,0.8595207333564758
dog,529,652,777,819,0.8536662459373474
bicycle,596,360,757,530,0.5109915137290955
car,19,235,346,415,0.4136987328529358
person,892,255,944,412,0.38534021377563477
car,216,199,418,346,0.35161322355270386
person,755,240,875,551,0.85304194688797
dog,529,652,777,819,0.8528896570205688
bicycle,594,362,757,530,0.49174049496650696
car,16,235,346,418,0.4274104833602905
car,216,199,418,347,0.34620168805122375
person,893,256,945,412,0.33382412791252136
dog,529,652,778,818,0.8501754403114319
person,756,242,877,552,0.8388035297393799
bicycle,598,363,757,531,0.4907718300819397
car,16,235,346,414,0.42206814885139465
car,216,199,418,346,0.34621936082839966
dog,529,652,778,818,0.8707391023635864
person,757,243,877,552,0.8347822427749634
bicycle,601,362,758,530,0.5009450912475586
car,17,235,345,415,0.4224134087562561
car,216,199,418,345,0.34056591987609863
dog,529,652,779,818,0.8747525811195374
person,758,244,878,552,0.8317152857780457
bicycle,598,364,758,530,0.4915803372859955
car,20,235,344,417,0.4399881958961487
car,216,199,418,346,0.3266822397708893
dog,529,652,779,819,0.8746629357337952
person,760,243,877,552,0.8394649624824524
bicycle,596,365,758,530,0.49330127239227295
car,21,235,346,415,0.43729686737060547
car,216,199,418,347,0.31575289368629456
dog,529,652,779,818,0.8799431324005127
person,760,242,877,550,0.8440032005310059
bicycle,593,364,758,530,0.5053187012672424
car,23,235,346,417,0.44091373682022095
car,216,199,418,347,0.32479503750801086
dog,529,652,779,818,0.8919692635536194
person,761,242,877,546,0.8468259572982788
bicycle,595,363,758,529,0.4768606424331665
car,23,235,346,417,0.42507725954055786
car,216,199,418,347,0.33481451869010925
dog,529,652,779,819,0.8731157779693604
person,760,241,877,545,0.8530704975128174
bicycle,595,362,759,530,0.49714475870132446
car,21,235,346,414,0.4078300893306732
car,216,199,418,347,0.3392307460308075
person,893,255,944,412,0.30755722522735596
dog,529,652,779,818,0.8815446496009827
person,761,241,877,544,0.8580031991004944
bicycle,596,364,759,529,0.4781518876552582
car,21,235,347,415,0.42119836807250977
person,893,255,944,412,0.3503706157207489
car,216,199,418,348,0.33401596546173096
dog,528,654,778,819,0.8654103875160217
person,761,239,875,541,0.8521531224250793
bicycle,598,365,759,529,0.45881447196006775
car,21,235,348,420,0.4225688576698303
person,893,255,944,412,0.3809286057949066
car,215,199,418,348,0.31468427181243896
dog,529,655,777,819,0.8629859089851379
person,764,238,875,543,0.845746636390686
bicycle,606,367,760,529,0.46538177132606506
car,20,235,349,412,0.4299759864807129
person,893,255,943,412,0.35242602229118347
car,216,199,417,348,0.3358894884586334
dog,529,656,779,818,0.8664827942848206
person,766,238,875,545,0.8472609519958496
bicycle,604,362,760,529,0.45334240794181824
car,19,235,346,410,0.44707340002059937
person,893,255,944,412,0.3480582535266876
car,216,199,417,349,0.32791393995285034
dog,529,656,779,819,0.8646794557571411
person,767,239,875,544,0.8564950227737427
car,19,235,347,412,0.4640122354030609
bicycle,606,363,760,529,0.43947410583496094
person,893,255,944,412,0.360552042722702
car,216,199,418,348,0.3266008794307709
dog,529,657,779,819,0.8633149862289429
person,769,240,876,542,0.8626771569252014
car,21,235,346,409,0.4541574716567993
bicycle,606,363,760,528,0.4532316029071808
car,215,199,418,349,0.3150548040866852
dog,529,657,780,819,0.8648208379745483
person,769,243,877,545,0.8530982136726379
bicycle,609,362,760,528,0.47634366154670715
car,20,234,346,413,0.43599602580070496
car,215,199,418,349,0.31859567761421204
dog,528,657,780,819,0.8727117776870728
person,770,246,877,546,0.8434171080589294
car,21,235,346,410,0.4602021872997284
bicycle,604,361,760,528,0.44783926010131836
car,215,199,417,349,0.3160562515258789
dog,528,657,780,819,0.8725373148918152
person,772,249,878,545,0.8399821519851685
car,25,235,347,408,0.44104403257369995
bicycle,602,363,760,528,0.4291193187236786
car,216,199,417,348,0.3382986783981323
person,732,294,779,417,0.31871238350868225
dog,528,657,779,819,0.8698477149009705
person,773,252,879,543,0.8298395872116089
bicycle,603,364,760,528,0.438111275434494
car,26,235,346,407,0.4353887438774109
car,216,199,417,348,0.33844324946403503
dog,528,657,779,819,0.8698380589485168
person,776,251,879,543,0.8145446181297302
car,23,234,346,409,0.4457903504371643
bicycle,605,365,760,528,0.3927423059940338
car,216,199,417,348,0.3306102752685547
dog,527,657,779,820,0.8574886918067932
person,779,249,881,541,0.8122065663337708
car,18,235,347,418,0.46710124611854553
bicycle,602,365,760,528,0.4043629467487335
car,216,199,418,348,0.3421749472618103
dog,528,657,779,820,0.8607749938964844
person,781,248,884,538,0.8253491520881653
car,16,235,348,418,0.4581500291824341
bicycle,605,363,760,528,0.4014609158039093
car,215,199,418,348,0.34631672501564026
dog,528,657,779,820,0.8620531558990479
